,FID,geometry,fa_included,aa_included,aa_donors_demo_pu,aa_recipients_demo_pu,between_cent_demo_pu,eig_vect_cent_demo_pu,fa_donors_demo_pu,fa_recipients_demo_pu,google_demo_pu,in_degree_demo_pu,out_degree_demo_pu,self_recruit_demo_pu,best_solution,select_freq,status
487,487,"POLYGON ((145.3376098881102 -14.447006613302, 145.4066281273123 -14.41052926446572, 145.4735357556143 -14.45057631650368, 145.4714563776919 -14.52713031589982, 145.4024004777135 -14.56363548989822, 145.335461619694 -14.52355882539527, 145.3376098881102 -14.447006613302))",True,False,0.014926107861538467,0.014926107861538467,466.5178401219122,0.000370987418355867,0.0035620446897435894,0.00356204468974359,0.001136518820871827,75,75,0.0,0,3,0
488,488,"POLYGON ((145.4735357556143 -14.45057631650368, 145.5425227602368 -14.41403987627663, 145.6094679447116 -14.45402959186091, 145.6074574669045 -14.5305853203421, 145.5384329013531 -14.56714961810061, 145.4714563776919 -14.52713031589982, 145.4735357556143 -14.45057631650368))",True,False,0.01453752955384616,0.014537529553846159,7269.175074676953,0.0023732122064082373,0.003950622997435896,0.003950622997435897,0.00116339546644323,124,124,0.0,0,3,0
489,489,"POLYGON ((145.6094679447116 -14.45402959186091, 145.6784236054444 -14.41743408535813, 145.7454062462156 -14.45736643148805, 145.7434646778277 -14.53392383082491, 145.6744715562012 -14.5705472271263, 145.6074574669045 -14.5305853203421, 145.6094679447116 -14.45402959186091))",True,False,0.013680650041025654,0.013680650041025654,6915.461378920729,0.000978937553545924,0.0048075025102564005,0.004807502510256402,0.0013442415248021585,109,109,0.0,0,4,0
490,490,"POLYGON ((145.7454062462156 -14.45736643148805, 145.8143304538786 -14.42071188396301, 145.8813504508835 -14.46058682776471, 145.8794778009006 -14.53714583971678, 145.8105162325656 -14.57382830920543, 145.7434646778277 -14.53392383082491, 145.7454062462156 -14.45736643148805))",False,False,0.014388122258974366,0.014388122258974368,0.0,0.00011044277781038291,0.004100030292307689,0.004100030292307688,0.001180364459802178,56,56,0.0,0,1,0
491,491,"POLYGON ((143.6436621152976 -14.27777687933975, 143.7130077669392 -14.24203793052322, 143.7793883537808 -14.28279739085728, 143.7764531025951 -14.35932569133169, 143.7070686206073 -14.39509203501816, 143.6406582247168 -14.35430266949406, 143.6436621152976 -14.27777687933975))",True,False,0.014708633410256414,0.014708633410256414,13.259090909090911,1.263964982506575e-07,0.0037795191410256402,0.0037795191410256402,0.0011525799631549617,23,23,0.0,0,3,0
492,492,"POLYGON ((143.7793883537808 -14.28279739085728, 143.8487041895538 -14.24699909367738, 143.915123502815 -14.2877016824001, 143.9122569045635 -14.36423243523522, 143.8429023356559 -14.40005816085811, 143.7764531025951 -14.35932569133169, 143.7793883537808 -14.28279739085728))",True,False,0.009369304258974373,0.009369304258974372,13.259090909090911,2.6807608879895583e-07,0.009118848292307682,0.009118848292307684,0.0024386103319419495,23,23,0.0,0,6,0
493,493,"POLYGON ((143.915123502815 -14.2877016824001, 143.984409412126 -14.25184406020305, 144.0508673545548 -14.29248974279992, 144.0480694224618 -14.36902289002018, 143.9787448774258 -14.40490797413448, 143.9122569045635 -14.36423243523522, 143.915123502815 -14.2877016824001))",True,False,0.008075203282051295,0.008075203282051295,0.0,3.707170251877532e-07,0.01041294926923076,0.01041294926923076,0.0027053357971744737,15,15,0.0,0,2,0
494,494,"POLYGON ((144.0508673545548 -14.29248974279992, 144.1201232269269 -14.25657281907147, 144.1866197010741 -14.29716156115181, 144.1838904480494 -14.37369704476568, 144.1145960375587 -14.40964146378658, 144.0480694224618 -14.36902289002018, 144.0508673545548 -14.29248974279992))",False,False,0.009897735943589744,0.009897735943589744,0.0,4.157800996459835e-07,0.008590416607692311,0.008590416607692311,0.0023540064790288024,15,15,0.0,0,3,0
495,495,"POLYGON ((144.1866197010741 -14.29716156115181, 144.2558454261489 -14.26118535951747, 144.322380334369 -14.30171712681429, 144.3197197730071 -14.37825488881482, 144.2504556076167 -14.41425861901752, 144.1838904480494 -14.37369704476568, 144.1866197010741 -14.29716156115181))",False,False,0.01612881312564103,0.01612881312564103,1330.234577350072,5.766545391571121e-07,0.002359975123076924,0.002359975123076924,0.000982778764903978,45,45,0.0,0,3,0
496,496,"POLYGON ((144.322380334369 -14.30171712681429, 144.3915758019066 -14.2656816710388, 144.4581490463591 -14.30615642940943, 144.4555571889392 -14.38269641177453, 144.3863233790842 -14.41875942929471, 144.3197197730071 -14.37825488881482, 144.322380334369 -14.30171712681429))",False,False,0.016875681161538467,0.016875681161538467,0.0,7.383362656533726e-07,0.0016133677435897426,0.0016133677435897428,0.0008302805017871564,33,33,0.0,0,3,0
497,497,"POLYGON ((144.4581490463591 -14.30615642940943, 144.5273141462397 -14.27006174339688, 144.5939256288895 -14.3104794588231, 144.5914024873754 -14.38702160351597, 144.5221991433703 -14.4231438843497, 144.4555571889392 -14.38269641177453, 144.4581490463591 -14.30615642940943))",True,False,0.017780156928205133,0.017780156928205133,46.282477863113314,1.0200722635006698e-06,0.0007087052025641029,0.0007087052025641029,0.00048751758138997216,44,44,0.0,0,6,0
498,498,"POLYGON ((144.5939256288895 -14.3104794588231, 144.6630602511141 -14.27432556661691, 144.7297098737327 -14.31468620520496, 144.7272554597726 -14.39123045417448, 144.6580826918098 -14.42741197417843, 144.5914024873754 -14.38702160351597, 144.5939256288895 -14.3104794588231))",True,False,0.014370718889743592,0.014370718889743594,609.179853554856,3.9160819177328744e-05,0.004118022684615386,0.004118022684615385,0.0015147189800800193,78,78,0.0,1,10,0
499,499,"POLYGON ((144.7297098737327 -14.31468620520496, 144.7988139084246 -14.2784731309873, 144.8655015725905 -14.31877665896858, 144.8631158975168 -14.39532295414957, 144.7939738156659 -14.43156368904114, 144.7272554597726 -14.39123045417448, 144.7297098737327 -14.31468620520496))",True,False,0.011985177017948725,0.011985177017948724,309.33743977200396,0.00011734734140564772,0.006502976930769229,0.006502976930769229,0.001959403676354922,77,77,0.0,1,8,0
500,500,"POLYGON ((144.8655015725905 -14.31877665896858, 144.934574909996 -14.28250442706067, 145.0013005170961 -14.32275081079157, 144.9989835919251 -14.39929909410537, 144.9298723061318 -14.43559901946297, 144.8631158975168 -14.39532295414957, 144.8655015725905 -14.31877665896858))",True,False,0.011293542782051287,0.011293542782051287,95.77201777217712,0.00019793900524456257,0.007194609769230769,0.007194609769230769,0.0020376413863994105,62,62,0.0,1,7,0
501,501,"POLYGON ((145.0013005170961 -14.32275081079157, 145.0703430475856 -14.28641944565334, 145.1371064988156 -14.32660865161578, 145.1348583342476 -14.40315886497046, 145.0657779543325 -14.43951795623327, 144.9989835919251 -14.39929909410537, 145.0013005170961 -14.32275081079157))",False,False,0.011888394820512824,0.011888394820512824,985.8689485396886,0.0002065470944456135,0.006599757730769232,0.006599757730769231,0.0018454854338633422,101,101,0.0,0,9,0
502,502,"POLYGON ((145.1371064988156 -14.32660865161578, 145.2061181128848 -14.29021817784574, 145.2729193092505 -14.33035017264712, 145.2707399156694 -14.40690225793793, 145.2016905513271 -14.44332049040657, 145.1348583342476 -14.40315886497046, 145.1371064988156 -14.32660865161578))",False,False,0.014793187651282057,0.014793187651282057,985.8689485396886,0.000349822463098953,0.003694964899999998,0.0036949648999999984,0.0011289829870860981,101,101,0.0,0,3,0
503,503,"POLYGON ((145.2729193092505 -14.33035017264712, 145.3418998975212 -14.29390061498217, 145.4087387398391 -14.33397536535595, 145.4066281273123 -14.41052926446572, 145.3376098881102 -14.447006613302, 145.2707399156694 -14.40690225793793, 145.2729193092505 -14.33035017264712))",False,False,0.01535463474615385,0.01535463474615385,247.35933764434006,0.00358145475586649,0.003133517805128205,0.0031335178051282056,0.0009165566779270146,85,85,0.0,0,4,0
504,504,"POLYGON ((145.4087387398391 -14.33397536535595, 145.4776881930603 -14.29746674867143, 145.5445645819585 -14.33748422147693, 145.5425227602368 -14.41403987627663, 145.4735357556143 -14.45057631650368, 145.4066281273123 -14.41052926446572, 145.4087387398391 -14.33397536535595))",True,False,0.011778167184615378,0.01177816718461538,247.35933764434006,0.009683242539624453,0.006709985366666677,0.006709985366666676,0.0016110786279100407,85,85,0.0,0,2,0
505,505,"POLYGON ((145.5445645819585 -14.33748422147693, 145.6134827910077 -14.30091657078639, 145.6803966269269 -14.34087673300962, 145.6784236054444 -14.41743408535813, 145.6094679447116 -14.45402959186091, 145.5425227602368 -14.41403987627663, 145.5445645819585 -14.33748422147693))",False,False,0.011188874433333336,0.011188874433333336,0.0,0.009482753668008936,0.00729927811794872,0.0072992781179487196,0.0017519246595040078,55,55,0.0,0,1,0
506,506,"POLYGON ((145.6803966269269 -14.34087673300962, 145.7492834828106 -14.30425007346441, 145.8162346660049 -14.34415289221768, 145.8143304538786 -14.42071188396301, 145.7454062462156 -14.45736643148805, 145.6784236054444 -14.41743408535813, 145.6803966269269 -14.34087673300962))",False,False,0.014974581366666673,0.014974581366666673,6915.461378920729,0.004183868532060075,0.003513571184615381,0.0035135711846153816,0.0009585481599991236,109,109,0.0,0,1,0
507,507,"POLYGON ((143.5803539476942 -14.16043524637397, 143.6496607827438 -14.12472365849837, 143.7159728340175 -14.16551005918188, 143.7130077669392 -14.24203793052322, 143.6436621152976 -14.27777687933975, 143.57732035193 -14.23696058203221, 143.5803539476942 -14.16043524637397))",True,False,0.017860365648717954,0.017860365648717954,1351.3701117172598,9.3969960107672e-08,0.0006281307307692307,0.0006281307307692306,0.0004410550898748349,46,46,0.0,0,7,0
508,508,"POLYGON ((143.7159728340175 -14.16551005918188, 143.785249950096 -14.12973915651379, 143.8516007142914 -14.17046874452209, 143.8487041895538 -14.24699909367738, 143.7793883537808 -14.28279739085728, 143.7130077669392 -14.24203793052322, 143.7159728340175 -14.16551005918188))",True,False,0.0143139809948718,0.0143139809948718,1826.2967422863078,1.0287886545944296e-06,0.0041742935743589735,0.004174293574358973,0.0015207418500911645,56,56,0.0,0,6,0
509,509,"POLYGON ((143.8516007142914 -14.17046874452209, 143.920848001003 -14.13463855030916, 143.9872373811816 -14.17531129111919, 143.984409412126 -14.25184406020305, 143.915123502815 -14.2877016824001, 143.8487041895538 -14.24699909367738, 143.8516007142914 -14.17046874452209))",True,False,0.011406179953846157,0.011406179953846157,527.7438919986303,7.020216710170831e-07,0.007081972597435897,0.007081972597435898,0.0019988022040248977,38,38,0.0,0,5,0
510,510,"POLYGON ((143.9872373811816 -14.17531129111919, 144.0564547282467 -14.13942182874856, 144.1228826272731 -14.18003768796068, 144.1201232269269 -14.25657281907147, 144.0508673545548 -14.29248974279992, 143.984409412126 -14.25184406020305, 143.9872373811816 -14.17531129111919))",False,False,0.011185437933333337,0.011185437933333337,0.0,6.201634501337378e-07,0.0073027146179487175,0.007302714617948718,0.002021216317092766,15,15,0.0,0,4,0
511,511,"POLYGON ((144.1228826272731 -14.18003768796068, 144.192069924529 -14.14408898095873, 144.2585362450722 -14.18464792429669, 144.2558454261489 -14.26118535951747, 144.1866197010741 -14.29716156115181, 144.1201232269269 -14.25657281907147, 144.1228826272731 -14.18003768796068))",False,False,0.014031076461538467,0.014031076461538465,2015.2646364149634,4.13568897983362e-06,0.004457166448717947,0.004457166448717949,0.0015566069038421546,58,58,0.0,1,4,0
512,512,"POLYGON ((144.2585362450722 -14.18464792429669, 144.3276933824742 -14.14863999632907, 144.3941980270078 -14.18914198964048, 144.3915758019066 -14.2656816710388, 144.322380334369 -14.30171712681429, 144.2558454261489 -14.26118535951747, 144.2585362450722 -14.18464792429669))",False,False,0.013988595684615388,0.01398859568461539,451.3290253653448,8.087665512878466e-06,0.004499980533333334,0.004499980533333332,0.0018574433130631987,51,51,0.0,0,6,0
513,513,"POLYGON ((144.3941980270078 -14.18914198964048, 144.4633248946305 -14.15307486451187, 144.529867765434 -14.19351987376834, 144.5273141462397 -14.27006174339688, 144.4581490463591 -14.30615642940943, 144.3915758019066 -14.2656816710388, 144.3941980270078 -14.18914198964048))",False,False,0.016287761174358976,0.016287761174358976,245.38651785481423,2.877044739206199e-06,0.0022014450769230775,0.002201445076923077,0.0010545746600849246,47,47,0.0,0,1,0
514,514,"POLYGON ((144.529867765434 -14.19351987376834, 144.598964253472 -14.15739357542233, 144.6655452526313 -14.19778156671977, 144.6630602511141 -14.27432556661691, 144.5939256288895 -14.3104794588231, 144.5273141462397 -14.27006174339688, 144.529867765434 -14.19351987376834))",True,False,0.01597361267692308,0.01597361267692308,4107.515323273043,2.267403113097354e-05,0.002515102387179487,0.0025151023871794872,0.0010966942369740737,111,111,0.0,0,9,0
515,515,"POLYGON ((144.6655452526313 -14.19778156671977, 144.7346112514005 -14.16159611923862, 144.8012302808092 -14.20192705879748, 144.7988139084246 -14.2784731309873, 144.7297098737327 -14.31468620520496, 144.6630602511141 -14.27432556661691, 144.6655452526313 -14.19778156671977))",True,False,0.017058010361538464,0.017058010361538464,309.33743977200396,0.00012522114692853326,0.0014301423128205127,0.001430142312820513,0.0006244661596439354,77,77,0.0,0,3,0
516,516,"POLYGON ((144.8012302808092 -14.20192705879748, 144.8702656807476 -14.16568248640233, 144.9369226421075 -14.20595634056778, 144.934574909996 -14.28250442706067, 144.8655015725905 -14.31877665896858, 144.7988139084246 -14.2784731309873, 144.8012302808092 -14.20192705879748))",True,False,0.013963487300000004,0.013963487300000004,11582.621487030374,0.0008902335885074955,0.0045246652512820505,0.004524665251282051,0.001392947719293127,131,131,0.0,1,10,0
517,517,"POLYGON ((144.9369226421075 -14.20595634056778, 145.0059273337764 -14.1696526676181, 145.0726221285985 -14.2098694028603, 145.0703430475856 -14.28641944565334, 145.0013005170961 -14.32275081079157, 144.934574909996 -14.28250442706067, 144.9369226421075 -14.20595634056778))",True,False,0.014740032500000002,0.014740032500000003,2709.718805861542,0.004223348630271871,0.003748120051282054,0.0037481200512820517,0.001087187141214825,105,105,0.0,0,3,0
518,518,"POLYGON ((145.0726221285985 -14.2098694028603, 145.1415960026836 -14.17350665385391, 145.2083285322891 -14.21366623676841, 145.2061181128848 -14.29021817784574, 145.1371064988156 -14.32660865161578, 145.0703430475856 -14.28641944565334, 145.0726221285985 -14.2098694028603))",False,False,0.013651740002564108,0.013651740002564108,247.35933764434006,0.011186306858021352,0.004836412548717949,0.004836412548717949,0.00120059098909264,85,85,0.0,1,4,0
519,519,"POLYGON ((145.2083285322891 -14.21366623676841, 145.2772714796014 -14.17724443634143, 145.3440416451221 -14.21734683364915, 145.3418998975212 -14.29390061498217, 145.2729193092505 -14.33035017264712, 145.2061181128848 -14.29021817784574, 145.2083285322891 -14.21366623676841))",False,False,0.011254299797435904,0.011254299797435901,247.35933764434006,0.01792982300074483,0.007233852753846152,0.007233852753846155,0.0016328207565672694,85,85,0.0,1,6,0
520,520,"POLYGON ((145.3440416451221 -14.21734683364915, 145.4129535565989 -14.18086600657571, 145.4797612589788 -14.22091118512333, 145.4776881930603 -14.29746674867143, 145.4087387398391 -14.33397536535595, 145.3418998975212 -14.29390061498217, 145.3440416451221 -14.21734683364915))",False,False,0.010185347861538472,0.010185347861538468,0.0,0.019822504411707867,0.008302804689743584,0.008302804689743587,0.0018349899098658135,55,55,0.0,0,2,0
521,521,"POLYGON ((145.4797612589788 -14.22091118512333, 145.5486420256849 -14.18437135631558, 145.6154871656804 -14.22435928307574, 145.6134827910077 -14.30091657078639, 145.5445645819585 -14.33748422147693, 145.4776881930603 -14.29746674867143, 145.4797612589788 -14.22091118512333))",False,False,0.010716702407692309,0.010716702407692309,1211.1346778057089,0.02627409029825377,0.007771450143589747,0.007771450143589746,0.0017229985508513223,110,110,0.0,0,3,0
522,522,"POLYGON ((145.6154871656804 -14.22435928307574, 145.684336678809 -14.18776047758359, 145.7512191569902 -14.22769111965515, 145.7492834828106 -14.30425007346441, 145.6803966269269 -14.34087673300962, 145.6134827910077 -14.30091657078639, 145.6154871656804 -14.22435928307574))",False,False,0.01393269474871795,0.013932694748717951,1211.1346778057089,0.018275986016060904,0.004555457802564106,0.004555457802564105,0.0011045463424916712,110,110,0.0,0,2,0
523,523,"POLYGON ((143.652655568817 -14.04819623279858, 143.7218939787569 -14.01245269076998, 143.7881763042243 -14.05320922762423, 143.785249950096 -14.12973915651379, 143.7159728340175 -14.16551005918188, 143.6496607827438 -14.12472365849837, 143.652655568817 -14.04819623279858))",False,False,0.014908538189743595,0.014908538189743593,396.9097141137401,1.2053948588635254e-06,0.003579861935897436,0.0035798619358974365,0.0014848031373605383,49,49,0.0,1,3,0
524,524,"POLYGON ((143.7881763042243 -14.05320922762423, 143.8573849815793 -14.01740642752116, 143.9237059097291 -14.05810617602533, 143.920848001003 -14.13463855030916, 143.8516007142914 -14.17046874452209, 143.785249950096 -14.12973915651379, 143.7881763042243 -14.05320922762423))",False,False,0.013123429682051286,0.013123429682051286,1.1276760082023238,2.7659347948897483e-06,0.0053647228692307695,0.00536472286923077,0.0020023277906872994,27,27,0.0,1,6,0
525,525,"POLYGON ((143.9237059097291 -14.05810617602533, 143.9928847444163 -14.02224414113643, 144.059244178426 -14.06288706688214, 144.0564547282467 -14.13942182874856, 143.9872373811816 -14.17531129111919, 143.920848001003 -14.13463855030916, 143.9237059097291 -14.05810617602533))",True,False,0.014251555092307699,0.014251555092307695,2109.846977630171,5.034809258397076e-06,0.004236597458974358,0.00423659745897436,0.0015560718251229656,57,57,0.0,1,6,0
526,526,"POLYGON ((144.059244178426 -14.06288706688214, 144.1283930604787 -14.02696582063524, 144.1947909033302 -14.06755188933709, 144.192069924529 -14.14408898095873, 144.1228826272731 -14.18003768796068, 144.0564547282467 -14.13942182874856, 144.059244178426 -14.06288706688214))",True,False,0.01459754874615385,0.01459754874615385,1574.3826554399727,2.327630536888331e-05,0.0038906038051282053,0.003890603805128205,0.0014808821029824826,42,42,0.0,0,2,0
527,527,"POLYGON ((144.1947909033302 -14.06755188933709, 144.2639097228986 -14.03157145529895, 144.3303458773789 -14.072100632795, 144.3276933824742 -14.14863999632907, 144.2585362450722 -14.18464792429669, 144.192069924529 -14.14408898095873, 144.1947909033302 -14.06755188933709))",True,False,0.013986026374358978,0.013986026374358976,121.32169527490991,1.3714660499606985e-05,0.004502126176923077,0.004502126176923078,0.0017365675842267376,46,46,0.0,0,3,0
528,528,"POLYGON ((144.3303458773789 -14.072100632795, 144.3994345247318 -14.0360610346712, 144.4659088934337 -14.07653328692323, 144.4633248946305 -14.15307486451187, 144.3941980270078 -14.18914198964048, 144.3276933824742 -14.14863999632907, 144.3303458773789 -14.072100632795))",True,False,0.014184021682051285,0.014184021682051288,1363.1030888837038,0.00010087607973571342,0.004304137933333334,0.004304137933333332,0.0017211536440673652,55,55,0.0,0,1,0
529,529,"POLYGON ((144.4659088934337 -14.07653328692323, 144.534967258959 -14.04043454855797, 144.6014797442823 -14.08084984165161, 144.598964253472 -14.15739357542233, 144.529867765434 -14.19351987376834, 144.4633248946305 -14.15307486451187, 144.4659088934337 -14.07653328692323))",True,False,0.015297066128205134,0.015297066128205134,1667.4818031048278,6.0773155467459045e-05,0.003191208687179485,0.003191208687179486,0.0013704668530766062,57,57,0.0,0,3,0
530,530,"POLYGON ((144.6014797442823 -14.08084984165161, 144.6705077184882 -14.04469198702765, 144.7370582226402 -14.08505028717262, 144.7346112514005 -14.16159611923862, 144.6655452526313 -14.19778156671977, 144.598964253472 -14.15739357542233, 144.6014797442823 -14.08084984165161))",True,False,0.01649051063589744,0.01649051063589744,2957.875532993511,0.0003089110575165087,0.0019976419153846154,0.0019976419153846154,0.0009068684064031473,101,101,0.0,1,7,0
531,531,"POLYGON ((144.7370582226402 -14.08505028717262, 144.8060556961564 -14.04883334041111, 144.8726441211528 -14.08913461394158, 144.8702656807476 -14.16568248640233, 144.8012302808092 -14.20192705879748, 144.7346112514005 -14.16159611923862, 144.7370582226402 -14.08505028717262))",True,False,0.015367312382051286,0.015367312382051286,15010.39663303996,0.010017240204796635,0.00312084016923077,0.0031208401692307693,0.0009027791135908841,148,148,0.0,1,3,0
532,532,"POLYGON ((144.8726441211528 -14.08913461394158, 144.9416109847315 -14.05285859930202, 145.0082372323976 -14.09310281267672, 145.0059273337764 -14.1696526676181, 144.9369226421075 -14.20595634056778, 144.8702656807476 -14.16568248640233, 144.8726441211528 -14.08913461394158))",True,False,0.012298676361538453,0.012298676361538457,247.35933764434006,0.028673066067404288,0.006189476189743601,0.006189476189743599,0.0014214861743180698,85,85,0.0,0,4,0
533,533,"POLYGON ((145.0082372323976 -14.09310281267672, 145.0771733769141 -14.05676775455654, 145.1438373488853 -14.09695487435923, 145.1415960026836 -14.17350665385391, 145.0726221285985 -14.2098694028603, 145.0059273337764 -14.1696526676181, 145.0082372323976 -14.09310281267672))",True,False,0.011636353905128207,0.011636353905128202,1211.1346778057089,0.033934728160712135,0.006851798646153848,0.006851798646153854,0.001520275197869153,110,110,0.0,0,6,0
534,534,"POLYGON ((145.1438373488853 -14.09695487435923, 145.2127426653396 -14.06056079729408, 145.2794442630623 -14.1006907902333, 145.2772714796014 -14.17724443634143, 145.2083285322891 -14.21366623676841, 145.1415960026836 -14.17350665385391, 145.1438373488853 -14.09695487435923))",False,False,0.011075841399999998,0.011075841399999998,1211.1346778057089,0.04576046853424166,0.007412311151282058,0.007412311151282058,0.0015761965215770899,110,110,0.0,0,5,0
535,535,"POLYGON ((145.2794442630623 -14.1006907902333, 145.34831864258 -14.06423771889661, 145.4150577673128 -14.10431055180651, 145.4129535565989 -14.18086600657571, 145.3440416451221 -14.21734683364915, 145.2772714796014 -14.17724443634143, 145.2794442630623 -14.1006907902333))",False,False,0.010666479633333333,0.010666479633333333,1211.1346778057089,0.07434665762079562,0.007821672917948722,0.007821672917948722,0.0015483311096165884,110,110,0.0,0,5,0
536,536,"POLYGON ((145.4150577673128 -14.10431055180651, 145.4839011011458 -14.06779851100929, 145.5506776539599 -14.10781415084965, 145.5486420256849 -14.18437135631558, 145.4797612589788 -14.22091118512333, 145.4129535565989 -14.18086600657571, 145.4150577673128 -14.10431055180651))",False,False,0.010543014751282054,0.010543014751282054,1211.1346778057089,0.11134650976523003,0.007945137800000002,0.007945137800000002,0.0014332497339990852,110,110,0.0,1,5,0
537,537,"POLYGON ((145.5506776539599 -14.10781415084965, 145.6194898334878 -14.07124316554052, 145.6863037152682 -14.11120157939671, 145.684336678809 -14.18776047758359, 145.6154871656804 -14.22435928307574, 145.5486420256849 -14.18437135631558, 145.5506776539599 -14.10781415084965))",False,False,0.014348398846153847,0.014348398846153848,0.0,0.09507740410630715,0.004139753705128209,0.004139753705128207,0.0007697443475058386,77,77,0.0,1,3,0
538,538,"POLYGON ((143.5894363511413 -13.93085597853683, 143.6586360686134 -13.8951397633343, 143.7248500654936 -13.93592319869291, 143.7218939787569 -14.01245269076998, 143.652655568817 -14.04819623279858, 143.5864119426578 -14.00738294212568, 143.5894363511413 -13.93085597853683))",False,False,0.016748642402564108,0.016748642402564108,396.9097141137401,4.909795230001434e-07,0.0017399341358974353,0.001739934135897435,0.0008573527118661473,49,49,0.0,0,2,0
539,539,"POLYGON ((143.7248500654936 -13.93592319869291, 143.7940201468509 -13.90014775888392, 143.8602727329969 -13.94087446466135, 143.8573849815793 -14.01740642752116, 143.7881763042243 -14.05320922762423, 143.7218939787569 -14.01245269076998, 143.7248500654936 -13.93592319869291))",False,False,0.0136176307974359,0.0136176307974359,47.48353781468686,3.256118535754772e-06,0.004870521753846154,0.004870521753846155,0.0019017917863296497,39,39,0.0,0,10,0
540,540,"POLYGON ((143.8602727329969 -13.94087446466135, 143.9294130683528 -13.90503982343671, 143.9957041472542 -13.94570976521598, 143.9928847444163 -14.02224414113643, 143.9237059097291 -14.05810617602533, 143.8573849815793 -14.01740642752116, 143.8602727329969 -13.94087446466135))",True,False,0.01477058648461539,0.01477058648461539,61.26254213174769,9.538705188946312e-06,0.003717566066666666,0.003717566066666666,0.0014935916882782205,42,42,0.0,0,5,0
541,541,"POLYGON ((143.9957041472542 -13.94570976521598, 144.0648146268375 -13.90981594590516, 144.131144101788 -13.95042908939196, 144.1283930604787 -14.02696582063524, 144.059244178426 -14.06288706688214, 143.9928847444163 -14.02224414113643, 143.9957041472542 -13.94570976521598))",True,False,0.015273972417948723,0.015273972417948723,37.089820501616536,1.468903328560418e-05,0.0032141801333333323,0.0032141801333333327,0.00133806872783675,35,35,0.0,0,6,0
542,542,"POLYGON ((144.131144101788 -13.95042908939196, 144.200224615944 -13.91447611546316, 144.2665923900429 -13.95503242648625, 144.2639097228986 -14.03157145529895, 144.1947909033302 -14.06755188933709, 144.1283930604787 -14.02696582063524, 144.131144101788 -13.95042908939196))",True,False,0.01591778542564103,0.01591778542564103,112.76860750557726,0.00010180772670897481,0.0025703671256410254,0.0025703671256410254,0.001127855746798413,45,45,0.0,0,3,0
543,543,"POLYGON ((144.2665923900429 -13.95503242648625, 144.3356428292341 -13.91902032154624, 144.4020488053867 -13.95951976605772, 144.3994345247318 -14.0360610346712, 144.3303458773789 -14.072100632795, 144.2639097228986 -14.03157145529895, 144.2665923900429 -13.95503242648625))",False,False,0.01524690838461539,0.01524690838461539,2349.729707055752,0.0004417097105631143,0.0032412441666666656,0.003241244166666665,0.0013476025265885627,76,76,0.0,0,3,0
544,544,"POLYGON ((144.4020488053867 -13.95951976605772, 144.4710690601942 -13.92344855385169, 144.5375131411128 -13.96389109792702, 144.534967258959 -14.04043454855797, 144.4659088934337 -14.07653328692323, 144.3994345247318 -14.0360610346712, 144.4020488053867 -13.95951976605772))",False,False,0.0153011256948718,0.0153011256948718,935.161147260789,0.003347303267191042,0.003187026856410256,0.003187026856410256,0.0012097363019416205,88,88,0.0,0,5,0
545,545,"POLYGON ((144.5375131411128 -13.96389109792702, 144.6065031022372 -13.92776080233847, 144.6729851904418 -13.96814641217693, 144.6705077184882 -14.04469198702765, 144.6014797442823 -14.08084984165161, 144.534967258959 -14.04043454855797, 144.5375131411128 -13.96389109792702))",True,False,0.016748633741025646,0.016748633741025643,4190.973970233493,0.0013369625980148225,0.0017395188102564108,0.0017395188102564112,0.0007678710411373322,109,109,0.0,1,2,0
546,546,"POLYGON ((144.6729851904418 -13.96814641217693, 144.7419447487042 -13.93195705722758, 144.8084647465236 -13.9722856991525, 144.8060556961564 -14.04883334041111, 144.7370582226402 -14.08505028717262, 144.6705077184882 -14.04469198702765, 144.6729851904418 -13.96814641217693))",True,False,0.014689354923076926,0.014689354923076927,247.35933764434006,0.017476661819283906,0.003798797628205129,0.0037987976282051286,0.0010453584446611873,85,85,0.0,0,5,0
547,547,"POLYGON ((144.8084647465236 -13.9722856991525, 144.8773937928665 -13.93603730900202, 144.9439516024391 -13.97630894946089, 144.9416109847315 -14.05285859930203, 144.8726441211528 -14.08913461394158, 144.8060556961564 -14.04883334041111, 144.8084647465236 -13.9722856991525))",True,False,0.01160981746923077,0.01160981746923077,1211.1346778057089,0.09229843337555171,0.006878335082051286,0.006878335082051285,0.0014103923639553863,110,110,0.0,0,4,0
548,548,"POLYGON ((144.9439516024391 -13.97630894946089, 145.0128500279278 -13.94000154840685, 145.0794455512023 -13.98021615397172, 145.0771733769141 -14.05676775455654, 145.0082372323976 -14.09310281267672, 144.9416109847315 -14.05285859930202, 144.9439516024391 -13.97630894946089))",True,False,0.008941428843589751,0.008941428843589751,1211.1346778057089,0.27717753340605,0.009546723707692304,0.009546723707692304,0.0014639541654947682,110,110,0.0,0,2,0
549,549,"POLYGON ((145.0794455512023 -13.98021615397172, 145.1483132470255 -13.9438497664495, 145.2149463857617 -13.98400730381702, 145.2127426653396 -14.06056079729408, 145.1438373488853 -14.09695487435923, 145.0771733769141 -14.05676775455654, 145.0794455512023 -13.98021615397172))",True,False,0.006801921664102583,0.006801921664102576,1211.1346778057089,0.38795721051973686,0.011686230887179473,0.01168623088717948,0.001572200776776583,110,110,0.0,0,1,0
